stat,m,n,num_perm,a0.01,a0.02,a0.05,a0.1,a0.2
t3,4,116,10000,291.358,278.281,250.145,225.727,195.898
t3,4,117,10000,295.232,279.964,254.743,229.856,200.429
t3,4,118,10000,296.353,280.59,254.775,231.332,200.981
t3,4,119,10000,297.881,282.614,256.282,233.01,202.343
t3,4,120,10000,301.56,285.908,258.685,235.161,204.947
t3,5,1,10000,3.584,3.584,3.584,3.584,2.197
t3,5,2,10000,7.167,7.167,5.781,4.97,4.394
t3,5,3,10000,10.751,10.751,8.553,7.532,6.356
t3,5,4,10000,12.948,12.137,10.751,9.364,7.978
t3,5,5,10000,15.72,14.699,12.948,11.561,9.729
t3,5,6,10000,17.918,17.107,15.145,13.759,11.561
t3,5,7,10000,20.926,19.539,17.471,15.51,13.231
t3,5,8,10000,23.698,22.312,19.879,17.682,15.145
t3,5,9,10000,26.706,24.874,22.101,19.775,17.002
t3,5,10,10000,29.479,27.282,24.428,21.737,18.518
t3,5,11,10000,31.676,29.715,26.706,23.852,20.586
t3,5,12,10000,34.449,32.041,28.74,25.896,22.337
t3,5,13,10000,36.646,34.578,31.101,27.882,24.088
t3,5,14,10000,39.419,37.011,33.217,29.819,25.896
t3,5,15,10000,42.191,39.079,35.332,31.676,27.517
t3,5,16,10000,44.624,41.851,37.693,33.898,29.504
t3,5,17,10000,46.715,44.049,39.808,35.835,31.01
t3,5,18,10000,49.959,46.95,42.37,38.161,33.006
t3,5,19,10000,52.027,49.254,44.307,39.937,34.709
t3,5,20,10000,55.61,52.366,46.821,41.874,36.637
t3,5,21,10000,57.701,54.564,49.172,43.992,38.422
t3,5,22,10000,60.109,56.525,51.005,46.293,40.22
t3,5,23,10000,63.482,59.112,53.438,48.208,42.087
t3,5,24,10000,64.811,61.391,55.139,49.934,43.464
t3,5,25,10000,67.584,63.248,57.465,51.451,45.118
t3,5,26,10000,70.884,66.386,59.995,53.743,47.211
t3,5,27,10000,73.34,68.816,61.756,55.846,48.572
t3,5,28,10000,75.408,70.827,64.437,58.22,50.769
t3,5,29,10000,77.816,73.471,66.229,60.005,52.511
t3,5,30,10000,81.789,76.429,69.369,62.249,54.12
t3,5,31,10000,84.197,78.253,70.991,64.032,55.812
t3,5,32,10000,86.888,82.081,73.868,66.257,58.011
t3,5,33,10000,88.437,83.411,75.358,68.08,59.631
t3,5,34,10000,91.681,85.429,76.606,69.416,60.84
t3,5,35,10000,94.055,88.698,79.428,71.591,62.743
t3,5,36,10000,96.934,90.94,82.21,74.597,64.974
t3,5,37,10000,98.612,93.69,84.539,76.137,66.832
t3,5,38,10000,102.583,96.252,86.498,77.63,68.055
t3,5,39,10000,103.816,98.402,88.804,80.273,69.781
t3,5,40,10000,106.663,100.436,91.13,82.446,72.293
t3,5,41,10000,110.011,104.126,94.281,84.586,73.868
t3,5,42,10000,111.714,104.207,94.114,85.501,75.412
t3,5,43,10000,114.663,107.31,96.782,87.884,77.077
t3,5,44,10000,117.47,110.951,99.577,90.498,79.043
t3,5,45,10000,121.855,114.088,102.454,92.229,81.073
t3,5,46,10000,123.226,115.214,103.784,94.005,82.471
t3,5,47,10000,126.365,118.385,106.11,96.138,83.726
t3,5,48,10000,129.679,121.867,108.964,98.664,86.446
t3,5,49,10000,129.818,123.078,110.74,99.887,87.617
t3,5,50,10000,133.27,125.133,112.5,101.611,89.484
t3,5,51,10000,137.139,128.868,116.734,104.864,91.25
t3,5,52,10000,138.031,129.858,116.788,106.477,93.355
t3,5,53,10000,140.747,131.713,119.117,108.112,94.707
t3,5,54,10000,143.576,135.542,122.619,110.563,96.621
t3,5,55,10000,143.153,135.415,122.172,111.349,97.591
t3,5,56,10000,147.678,139.773,125.292,113.517,100.146
t3,5,57,10000,153.224,142.815,128.667,116.608,101.781
t3,5,58,10000,153.412,144.752,130.458,117.741,102.955
t3,5,59,10000,156.411,146.976,131.779,119.844,105.44
t3,5,60,10000,158.535,149.62,134.341,121.862,107.222
t3,5,61,10000,160.051,150.655,136.749,123.454,108.23
t3,5,62,10000,165.492,154.503,138.656,125.98,110.246
t3,5,63,10000,165.621,157.115,142.756,127.849,112.446
t3,5,64,10000,168.215,158.746,143.837,128.923,113.614
t3,5,65,10000,171.587,161.906,146.267,131.702,115.794
t3,5,66,10000,171.538,162.59,146.285,133.795,118.042
t3,5,67,10000,177.894,166.373,150.58,135.978,119.635
t3,5,68,10000,180.505,169.655,152.308,137.851,121.146
t3,5,69,10000,180.505,169.417,153.884,139.979,122.695
t3,5,70,10000,185.711,173.832,158.564,143.395,125.608
t3,5,71,10000,188.298,177.685,160.545,145.427,126.58
t3,5,72,10000,192.305,178.956,161.154,146.87,128.392
t3,5,73,10000,190.683,179.799,162.191,147.096,129.448
t3,5,74,10000,193.736,182.515,165.82,149.307,132.198
t3,5,75,10000,198.344,187.38,169.805,153.028,134.026
t3,5,76,10000,196.697,187.697,169.39,153.859,135.259
t3,5,77,10000,202.949,189.473,174.093,158.218,137.209
t3,5,78,10000,205.125,195.138,175.375,158.587,138.88
t3,5,79,10000,209.335,194.348,176.711,160.028,140.284
t3,5,80,10000,208.678,198.133,178.421,161.534,142.098
t3,5,81,10000,212.102,199.155,180.299,163.56,144.341
t3,5,82,10000,215.264,203.093,183.168,165.209,145.682
t3,5,83,10000,216.214,206.639,186.73,168.282,147.864
t3,5,84,10000,220.53,207.216,187.743,169.755,149.04
t3,5,85,10000,223.24,213.357,189.396,172.101,151.002
t3,5,86,10000,227.304,213.067,191.963,175.055,153.779
t3,5,87,10000,229.304,215.428,195.809,177.812,155.323
t3,5,88,10000,231.542,218.59,197.954,178.417,157.296
t3,5,89,10000,234.786,220.139,198.221,180.477,158.847
t3,5,90,10000,237.912,225.213,202.342,184.25,161.777
t3,5,91,10000,239.96,225.082,202.778,184.877,162.625
t3,5,92,10000,242.603,227.553,205.987,186.132,164.187
t3,5,93,10000,243.486,231.129,209.06,189.77,167.562
t3,5,94,10000,249.378,232.213,210.242,191.226,166.936
t3,5,95,10000,249.573,235.934,212.596,192.972,168.903
t3,5,96,10000,254.626,239.221,214.685,194.504,171.421
t3,5,97,10000,253.929,239.407,217.969,196.647,172.342
t3,5,98,10000,258.04,240.381,217.575,197.128,172.945
t3,5,99,10000,258.924,246.181,222.463,201.122,177.429
t3,5,100,10000,262.108,247.52,223.793,204.314,179.085
t3,5,101,10000,268.709,251.759,225.707,204.355,179.412
t3,5,102,10000,268.161,253.2,229.918,206.396,181.259
t3,5,103,10000,267.371,253.204,228.835,208.403,184.018
t3,5,104,10000,272.76,254.533,230.79,209.833,184.876
t3,5,105,10000,274.089,258.445,233.082,212.858,185.665
t3,5,106,10000,277.326,261.884,237.391,215.704,190.166
t3,5,107,10000,282.327,264.532,239.037,216.539,190.159
t3,5,108,10000,284.718,265.05,241.606,218.248,191.069
t3,5,109,10000,287.531,269.327,243.489,219.735,193.815
t3,5,110,10000,287.379,271.718,247.104,223.904,196.337
t3,5,111,10000,293.688,276.388,247.224,224.35,196.536
t3,5,112,10000,291.587,275.45,249.195,225.44,198.629
t3,5,113,10000,295.568,278.651,251.897,227.723,201.048
t3,5,114,10000,299.785,280.073,254.572,231.152,202.928
t3,5,115,10000,299.803,282.677,256.465,233.439,205.56
t3,6,1,10000,3.892,3.892,3.892,3.892,2.506
t3,6,2,10000,7.784,7.784,6.397,5.586,4.565
t3,6,3,10000,11.675,10.289,8.903,7.784,6.397
t3,6,4,10000,13.37,12.795,11.173,9.787,8.4
t3,6,5,10000,16.687,15.3,13.468,11.984,10.095
t3,6,6,10000,19.192,17.806,15.876,14.141,12.025
t3,6,7,10000,21.965,20.578,18.243,16.281,13.874
t3,6,8,10000,24.332,22.817,20.44,18.243,15.697
t3,6,9,10000,27.284,25.662,22.581,20.117,17.449
t3,6,10,10000,30.154,27.957,25.087,22.412,19.233
t3,6,11,10000,32.87,30.592,27.454,24.609,21.268
t3,6,12,10000,35.741,33.414,29.62,26.433,22.858
t3,6,13,10000,37.938,35.376,31.654,28.436,24.723
t3,6,14,10000,40.727,37.979,34.087,30.576,26.433
t3,6,15,10000,43.735,40.978,36.731,32.968,28.589
t3,6,16,10000,46.467,43.524,38.838,34.833,30.3
t3,6,17,10000,48.802,45.706,41.076,36.819,32.069
t3,6,18,10000,51.519,48.259,43.298,38.977,34.308
t3,6,19,10000,54.486,50.953,45.713,41.199,35.808
t3,6,20,10000,57.3,53.223,47.467,42.991,37.801
t3,6,21,10000,60.154,56.14,49.963,44.815,39.244
t3,6,22,10000,61.192,57.763,52.007,46.923,41.133
t3,6,23,10000,64.663,60.463,54.389,49.624,43.089
t3,6,24,10000,67.621,63.301,56.814,51.262,44.887
t3,6,25,10000,70.485,66.112,59.125,53.579,46.792
t3,6,26,10000,72.015,67.775,61.209,55.597,48.497
t3,6,27,10000,74.952,70.086,63.359,57.682,50.798
t3,6,28,10000,78.504,73.761,66.09,59.628,52.542
t3,6,29,10000,80.507,76.078,68.37,61.617,53.92
t3,6,30,10000,82.638,78.326,70.315,64.057,56.045
t3,6,31,10000,85.443,80.507,73.17,66.132,58.188
t3,6,32,10000,87.932,82.922,74.767,67.437,59.314
t3,6,33,10000,90.488,85.914,76.681,69.279,61.235
t3,6,34,10000,94.087,88.127,78.326,71.558,62.921
t3,6,35,10000,96.364,90.828,81.74,73.939,64.932
t3,6,36,10000,99.454,93.884,84.673,76.534,67.229
t3,6,37,10000,102.195,95.271,86.094,78.041,68.598
t3,6,38,10000,105.428,98.351,88.369,79.76,70.2
t3,6,39,10000,107.1,100.702,91.971,82.866,72.288
t3,6,40,10000,109.039,102.535,93.57,84.854,74.508
t3,6,41,10000,111.724,105.317,95.54,86.664,76.385
t3,6,42,10000,115.597,108.401,97.123,88.397,78.058
t3,6,43,10000,118.382,111.423,100.231,91.583,80.24
t3,6,44,10000,121.086,114.519,103.216,93.179,82.081
t3,6,45,10000,124.532,117.129,104.834,95.199,83.786
t3,6,46,10000,123.511,116.572,105.91,96.757,85.066
t3,6,47,10000,128.74,120.509,108.5,98.983,86.558
t3,6,48,10000,129.131,122.416,111.221,101.565,89.096
t3,6,49,10000,135.487,127.059,114.399,103.43,91.59
t3,6,50,10000,137.037,127.965,115.593,104.369,92.136
t3,6,51,10000,138.976,129.943,118.038,106.73,94.227
t3,6,52,10000,141.674,134.036,120.949,109.581,96.003
t3,6,53,10000,145.362,136.032,123.658,111.545,97.977
t3,6,54,10000,144.938,136.365,123.63,111.782,98.677
t3,6,55,10000,150.164,141.111,127.887,116.021,102.064
t3,6,56,10000,154.458,144.804,130.226,118.08,103.45
t3,6,57,10000,152.344,142.967,130.902,118.992,104.875
t3,6,58,10000,157.43,147.091,133.247,121.03,107.183
t3,6,59,10000,160.023,151.35,135.998,124.26,109.676
t3,6,60,10000,164.4,154.017,138.652,126.449,111.585
t3,6,61,10000,164.48,155.268,139.761,126.789,111.409
t3,6,62,10000,167.873,156.615,142.491,129.523,114.27
t3,6,63,10000,167.816,157.718,144.481,131.119,115.249
t3,6,64,10000,173.403,164.555,147.236,133.914,117.787
t3,6,65,10000,174.607,165.369,150.01,135.199,119.35
t3,6,66,10000,178.235,167.727,152.353,138.444,121.379
t3,6,67,10000,179.896,170.635,154.115,139.564,123.263
t3,6,68,10000,183,172.606,155.296,142.066,125.726
t3,6,69,10000,187.809,176.821,159.78,144.432,127.258
t3,6,70,10000,190.455,179.424,161.153,146.738,129.423
t3,6,71,10000,192.677,180.997,164.939,148.536,131.672
t3,6,72,10000,194.179,184.298,167.104,151.496,133.515
t3,6,73,10000,198.836,185.84,167.504,152.999,134.788
t3,6,74,10000,200.415,189.436,171.66,154.271,136.283
t3,6,75,10000,201.196,189.425,171.707,156.468,138.152
t3,6,76,10000,203.134,193.324,174.617,158.153,139.86
t3,6,77,10000,207.351,194.619,176.072,160.999,141.744
t3,6,78,10000,210.592,199.48,179.348,162.935,143.28
t3,6,79,10000,212.103,200.24,179.678,163.808,145.136
t3,6,80,10000,219.46,203.527,182.848,166.482,147.522
t3,6,81,10000,215.114,202.485,184.172,167.406,148.608
t3,6,82,10000,221.984,208.762,188.826,171.247,150.849
t3,6,83,10000,221.534,208.826,188.9,172.406,152.388
t3,6,84,10000,227.189,215.862,192.589,174.882,153.69
t3,6,85,10000,228.178,214.351,195.249,177.747,157.178
t3,6,86,10000,227.614,215.26,196.109,178.349,157.604
t3,6,87,10000,236.743,219.384,198.316,181.703,160.507
t3,6,88,10000,237.763,222.656,201.654,182.759,161.114
t3,6,89,10000,237.841,225.549,202.19,184.489,162.565
t3,6,90,10000,243.364,228.214,206.208,187.664,165.608
t3,6,91,10000,244.002,229.661,209.737,189.77,167.791
t3,6,92,10000,247.417,234.377,211.93,192.506,169.201
t3,6,93,10000,251.193,236.437,211.907,192.741,171.493
t3,6,94,10000,255.655,238.255,216.082,194.724,173.305
t3,6,95,10000,256.373,237.639,216.704,197.866,173.639
t3,6,96,10000,257.303,242.482,218.364,199.036,176.222
t3,6,97,10000,258.896,245.645,221.464,200.401,177.416
t3,6,98,10000,266.925,252.366,225.404,204.036,180.218
t3,6,99,10000,263.667,249.747,224.659,204.868,179.372
t3,6,100,10000,267.355,253.051,228.552,206.82,182.624
t3,6,101,10000,269.497,254.448,231.209,210.264,185.283
t3,6,102,10000,273.011,255.64,231.844,212.045,187.44
t3,6,103,10000,275.026,259.648,235.261,215.004,189.297
t3,6,104,10000,280.835,263.927,239.413,216.48,191.362
t3,6,105,10000,281.77,266.002,240.416,220.115,193.579
t3,6,106,10000,282.308,265.05,240.634,219.57,193.992
t3,6,107,10000,284.042,267.464,243.79,222.203,194.906
t3,6,108,10000,292.838,275.225,248.469,225.344,199.209
t3,6,109,10000,291.356,273.179,249.829,227.621,200.445
t3,6,110,10000,292.386,276.31,250.859,227.221,201.996
t3,6,111,10000,295.928,280.584,253.41,230.152,204.593
t3,6,112,10000,299.067,283.75,255.727,232.562,205.351
t3,6,113,10000,303.352,287.29,259.242,235.816,207.558
t3,6,114,10000,304.383,288.281,260.712,237.295,209.159
t3,6,115,10000,308.502,288.519,261.658,238.141,210.763
t3,6,116,10000,311.062,291.679,264.791,241.354,212.428
t3,6,117,10000,307.346,292.825,265.513,243.887,215.695
t3,7,1,10000,4.159,4.159,4.159,4.159,2.773
t3,7,2,10000,8.318,8.318,6.931,5.545,4.734
t3,7,3,10000,11.09,10.279,9.258,8.318,6.485
t3,7,4,10000,13.863,13.052,11.666,10.198,8.585
t3,7,5,10000,16.903,15.516,13.863,12.477,10.546
t3,7,6,10000,19.983,18.597,16.456,14.47,12.508
t3,7,7,10000,22.448,20.923,18.597,16.585,14.203
t3,7,8,10000,25.447,23.567,21.053,18.864,16.092
t3,7,9,10000,27.993,26.34,23.29,20.615,17.915
t3,7,10,10000,31.074,28.933,25.487,22.788,19.585
t3,7,11,10000,33.035,31.203,27.855,25.082,21.766
t3,7,12,10000,36.075,33.805,30.448,27.522,23.866
t3,7,13,10000,38.71,36.342,32.46,29.232,25.325
t3,7,14,10000,41.441,39.074,34.809,31.372,27.255
t3,7,15,10000,43.915,41.312,36.877,33.22,29.006
t3,7,16,10000,46.898,43.922,39.577,35.588,31.137
t3,7,17,10000,49.483,46.452,41.57,37.905,33.294
t3,7,18,10000,53.107,49.8,44.724,39.917,34.987
t3,7,19,10000,55.135,51.89,46.386,41.96,36.771
t3,7,20,10000,57.42,54.216,49.225,44.359,38.669
t3,7,21,10000,60.186,56.603,50.875,45.777,40.338
t3,7,22,10000,63.484,59.706,53.651,48.345,42.201
t3,7,23,10000,66.307,62.236,56.156,50.853,44.382
t3,7,24,10000,69.362,65.6,58.205,52.588,46.223
t3,7,25,10000,71.908,67.693,61.124,55.003,48.193
t3,7,26,10000,74.42,69.572,62.962,56.794,49.836
t3,7,27,10000,74.898,70.406,64.238,58.505,51.668
t3,7,28,10000,80.201,75.231,67.193,61.116,53.988
t3,7,29,10000,80.767,76.9,69.595,63.197,55.738
t3,7,30,10000,84.617,79.3,72.166,65.427,57.628
t3,7,31,10000,87.34,82.106,73.609,67.314,59.574
t3,7,32,10000,90.003,84.693,76.258,68.929,61.124
t3,7,33,10000,91.273,85.97,77.79,71.006,62.684
t3,7,34,10000,96.754,90.415,81.408,73.912,65.112
t3,7,35,10000,98.132,92.53,82.663,74.75,66.505
t3,7,36,10000,102.907,95.108,85.875,77.911,68.499
t3,7,37,10000,104.278,97.297,88.022,79.679,70.242
t3,7,38,10000,107.658,100.776,90.874,82.283,72.667
t3,7,39,10000,108.518,102.307,91.856,83.609,74.156
t3,7,40,10000,112.165,104.887,94.474,85.667,75.926
t3,7,41,10000,112.999,105.947,96.525,87.37,77.326
t3,7,42,10000,118.546,112.036,99.858,90.365,79.89
t3,7,43,10000,120.149,112.52,101.317,92.362,81.777
t3,7,44,10000,122.25,114.028,104.275,94.757,83.852
t3,7,45,10000,125.609,116.986,106.447,96.498,85.216
t3,7,46,10000,128.037,121.566,108.676,98.796,87.514
t3,7,47,10000,130.916,122.911,111.051,101.283,88.905
t3,7,48,10000,132.608,123.733,112.502,101.589,90.469
t3,7,49,10000,136.118,127.063,114.699,104.415,92.706
t3,7,50,10000,138.577,130.354,118.298,107.543,95.134
t3,7,51,10000,141.277,132.341,119.864,109.51,96.538
t3,7,52,10000,143.254,135.641,121.419,110.291,97.84
t3,7,53,10000,146.657,137.1,123.847,112.944,100.735
t3,7,54,10000,146.768,139.268,126.119,114.546,101.527
t3,7,55,10000,153.411,144.347,130.224,118.173,104.348
t3,7,56,10000,153.899,144.98,132.583,119.611,105.641
t3,7,57,10000,156.543,148.12,135.293,122.732,108.74
t3,7,58,10000,159.461,149.017,134.022,124.108,109.993
t3,7,59,10000,162.536,152.393,138.652,125.761,111.49
t3,7,60,10000,165.41,155.915,141.524,128.408,113.003
t3,7,61,10000,167.28,156.962,142.085,129.643,114.9
t3,7,62,10000,171.227,160.588,144.483,131.559,116.875
t3,7,63,10000,175.989,163.703,148.647,134.728,119.212
t3,7,64,10000,173.438,163.553,149.746,136.283,120.573
t3,7,65,10000,175.689,164.701,150.854,137.46,121.997
t3,7,66,10000,179.645,168.627,152.222,139.57,123.374
t3,7,67,10000,183.965,172.894,156.259,143.184,126.482
t3,7,68,10000,185.392,175.089,158.968,144.171,127.838
t3,7,69,10000,189.857,178.591,161.505,146.816,130.037
t3,7,70,10000,191.709,179.936,162.378,148.557,132.002
t3,7,71,10000,194.808,182.74,164.818,150.355,133.594
t3,7,72,10000,196.885,185.328,168.027,153.987,137.03
t3,7,73,10000,201.413,190.698,170.488,155.254,137.869
t3,7,74,10000,205.873,193.007,173.408,157.749,139.721
t3,7,75,10000,203.816,192.237,173.344,158.216,140.641
t3,7,76,10000,207.381,195.453,176.412,162.251,144.082
t3,7,77,10000,209.408,197.957,180.858,164.187,144.982
t3,7,78,10000,214.572,199.864,180.448,164.091,146.037
t3,7,79,10000,218.134,204.553,185.063,168.708,149.048
t3,7,80,10000,222.312,208.325,188.094,170.955,151.991
t3,7,81,10000,221.488,207.95,189.057,172.172,152.386
t3,7,82,10000,221.17,209.211,190.083,174.031,153.401
t3,7,83,10000,230.623,214.809,193.357,175.973,155.942
t3,7,84,10000,228.759,214.57,196.747,178.688,158.877
t3,7,85,10000,227.92,216.823,195.798,178.778,159.702
t3,7,86,10000,236.319,223.81,201.656,183.085,161.707
t3,7,87,10000,237.003,222.028,203.16,184.227,163.478
t3,7,88,10000,240.567,224.954,203.994,186.078,163.953
t3,7,89,10000,239.634,228.263,208.328,189.617,167.773
t3,7,90,10000,244.838,227.313,206.667,189.091,168.919
t3,7,91,10000,248.092,233.742,211.937,192.462,171.494
t3,7,92,10000,251.128,236.618,215.141,196.683,174.648
t3,7,93,10000,255.257,239.698,215.068,196.381,174.653
t3,7,94,10000,253.866,240.143,215.864,197.168,175.62
t3,7,95,10000,257.986,244.113,222.393,202.133,179.376
t3,7,96,10000,260.717,247.163,224.88,204.821,180.651
t3,7,97,10000,263.671,247.924,225.699,205.652,182.167
t3,7,98,10000,267.389,252.129,227.16,208.147,184.913
t3,7,99,10000,272.656,254.102,230.305,210.051,186.376
t3,7,100,10000,276.266,254.609,231.271,210.643,188.374
t3,7,101,10000,275.286,257.521,234.467,213.186,189.944
t3,7,102,10000,278.151,262.266,237.411,216.236,192.337
t3,7,103,10000,278.403,263.081,238.857,217.335,193.541
t3,7,104,10000,284.006,268.838,243.611,220.61,195.544
t3,7,105,10000,283.918,268.409,242.976,221.461,196.564
t3,7,106,10000,286.385,270.689,248.205,225.693,199.68
t3,7,107,10000,291.034,275.015,249.952,227.308,202.072
t3,7,108,10000,292.898,276.769,249.574,228.591,203.137
t3,7,109,10000,301.713,282.179,254.917,231.773,205.991
t3,7,110,10000,300.744,281.894,257.167,233.963,207.761
t3,7,111,10000,302.873,285.051,258.937,236.581,208.677
t3,7,112,10000,303.141,287.147,259.616,236.126,209.584
t3,7,113,10000,309.101,289.411,259.267,237.423,211.161
t3,7,114,10000,308.489,291.324,262.885,240.385,213.007
t3,7,115,10000,312.497,295.862,269.729,243.954,217.541
t3,7,116,10000,315.306,297.08,267.64,243.291,216.868
t3,8,1,10000,4.394,4.394,4.394,4.394,3.008
t3,8,2,10000,8.789,8.789,6.592,6.016,4.897
t3,8,3,10000,11.797,10.411,9.6,8.214,6.827
t3,8,4,10000,14.805,13.419,11.797,10.411,8.789
t3,8,5,10000,17.578,16.192,14.23,12.535,10.646
t3,8,6,10000,20.011,18.624,16.556,14.651,12.535
t3,8,7,10000,23.286,21.551,19.2,17.197,14.594
t3,8,8,10000,26.156,24.194,21.324,19.2,16.581
t3,8,9,10000,28.589,26.838,23.886,21.422,18.438
t3,8,10,10000,31.468,29.271,25.954,23.254,20.198
t3,8,11,10000,33.794,31.468,28.249,25.476,22.258
t3,8,12,10000,37.085,34.435,30.77,27.649,23.993
t3,8,13,10000,39.283,36.859,33.357,30.025,25.995
t3,8,14,10000,42.218,39.024,35.359,31.832,27.884
t3,8,15,10000,45.421,42.243,37.914,34.005,29.789
t3,8,16,10000,48.153,44.943,40.388,36.358,31.785
t3,8,17,10000,51.372,47.48,42.291,38.286,33.633
t3,8,18,10000,53.465,50.117,44.845,40.687,35.579
t3,8,19,10000,55.929,52.418,47.449,42.843,37.574
t3,8,20,10000,58.183,54.618,49.517,44.887,39.529
t3,8,21,10000,61.726,57.874,52.175,47.156,41.62
t3,8,22,10000,64.516,59.911,54.251,49.11,43.233
t3,8,23,10000,67.304,63.357,56.847,51.422,45.276
t3,8,24,10000,70.653,65.765,59.352,53.677,47.205
t3,8,25,10000,71.901,67.685,60.616,55.07,48.802
t3,8,26,10000,75.104,70.363,63.186,57.34,50.561
t3,8,27,10000,76.166,71.879,65.384,59.54,52.81
t3,8,28,10000,79.724,75.112,67.685,61.596,54.445
t3,8,29,10000,82.711,78.039,70.134,63.874,56.424
t3,8,30,10000,85.677,80.796,72.567,65.996,58.559
t3,8,31,10000,88.126,83.336,75.276,68.451,60.511
t3,8,32,10000,89.538,84.892,76.685,69.998,61.859
t3,8,33,10000,93.744,88.201,80.166,72.725,63.974
t3,8,34,10000,97.224,91.345,82.361,74.991,66.156
t3,8,35,10000,98.487,92.813,83.276,76.257,67.777
t3,8,36,10000,102.404,96.046,86.788,78.893,69.846
t3,8,37,10000,104.934,98.481,89.454,80.813,71.304
t3,8,38,10000,108.039,100.74,91.119,82.964,73.97
t3,8,39,10000,110.003,103.409,93.112,85.241,75.024
t3,8,40,10000,112.619,106.136,95.974,87.132,77.28
t3,8,41,10000,114.738,108.533,98.674,89.357,78.878
t3,8,42,10000,116.674,110.45,100.386,91.585,81.382
t3,8,43,10000,120.452,113.172,102.315,93.071,83.109
t3,8,44,10000,124.027,116.215,105.355,95.533,84.878
t3,8,45,10000,125.651,117.01,105.923,97.008,86.457
t3,8,46,10000,128.836,120.841,109.416,100.445,88.853
t3,8,47,10000,129.722,122.821,111.566,102.228,91.087
t3,8,48,10000,134.933,126.695,114.667,104.55,92.987
t3,8,49,10000,134.974,128.632,116.586,106.355,94.656
t3,8,50,10000,139.748,131.303,119.397,108.66,95.948
t3,8,51,10000,141.63,133.808,120.854,110.927,98.584
t3,8,52,10000,144.103,135.284,122.654,111.662,99.357
t3,8,53,10000,148.808,140.781,126.227,114.966,102.317
t3,8,54,10000,150.126,141.989,128.225,117.218,104.109
t3,8,55,10000,152.627,144.31,130.677,119.88,106.094
t3,8,56,10000,156.762,146.544,133.018,121.417,107.693
t3,8,57,10000,157.783,149.463,135.215,122.84,109.063
t3,8,58,10000,162.959,152.395,137.62,124.954,110.788
t3,8,59,10000,164.424,155.237,139.437,127.61,113.393
t3,8,60,10000,166.82,156.886,142.032,129.565,114.899
t3,8,61,10000,168.513,159.797,144.63,132.156,117.7
t3,8,62,10000,170.428,162.503,145.969,133.729,119.061
t3,8,63,10000,175.621,165.428,149.13,135.546,121.306
